	EPO	GATA3
6132	COL18A1	PTCH1
6133	COL18A1	THBS1
6134	MSH6	DECR1
6135	MSH6	PRKDC
6136	MSH6	PRKCZ
6137	MSH6	PMS2
6138	MSH6	EP300
6139	MSH6	PRDX1
6140	MSH6	TP53
6141	MSH6	CSNK2A1
6142	THBS1	VEGFA
6143	THBS1	ITGAV
6144	THBS1	LRP2
6145	THBS1	KNG1
6146	THBS1	PLG
6147	THBS1	IGFBP5
6148	THBS1	CD47
6149	THBS1	ITGB1
6150	THBS1	DCN
6151	THBS1	COL5A1
6152	GTF2H1	HNF4A
6153	GTF2H1	PIK3R1
6154	GTF2H1	RB1
6155	GTF2H1	TP53
6156	GTF2H1	CDK7
6157	LATS1	CDK2
6158	LATS1	SAV1
6159	LATS1	AMOT
6160	LATS1	CDK1
6161	LATS1	RAC1
6162	LATS1	PTK2
6163	LATS1	RASSF1
6164	LATS1	SMURF1
6165	LATS1	RAF1
6166	LATS1	EIF4EBP1
6167	LATS1	PTEN
6168	LATS1	SMURF2
6169	LATS1	LATS2
6170	SF3B1	PCBP2
6171	SF3B1	HSPD1
6172	SF3B1	CSNK2A1
6173	SF3B1	EP300
6174	SF3B1	VTN
6175	SF3B1	HNRNPA1
6176	SF3B1	CDK2
6177	SF3B1	HNRNPK
6178	SF3B1	PRPF31
6179	SF3B1	TPM1
6180	SF3B1	CIRBP
6181	SF3B1	SMURF1
6182	SF3B1	KPNA2
6183	SF3B1	RNF2
6184	SF3B1	PRKDC
6185	KLF10	CDK2
6186	PSIP1	KMT2B
6187	PSIP1	JUN
6188	PSIP1	CSNK2A1
6189	PSIP1	PTK2
6190	PSIP1	VIM
6191	TIMP2	PSME3
6192	CD27	HRAS
6193	CCNB2	CDK1
6194	CCNB2	CDKN1A
6195	CCNB2	CDK2
6196	CCNB2	XPO1
6197	CCNB2	CDK7
6198	CCNB2	CIRBP
6199	RASSF1	TNFRSF1A
6200	RASSF1	MAP1S
6201	RASSF1	PRKDC
6202	RASSF1	XPO1
6203	RASSF1	IGFBP5
6204	RASSF1	SAV1
6205	RASSF1	LATS2
6206	RASSF1	HRAS
6207	BRD4	MED12
6208	BRD4	PIK3R1
6209	BRD4	EP300
6210	SCARB1	PDZK1
6211	TLR1	HSPD1
6212	PAFAH1B1	HSP90AA1
6213	PAFAH1B1	CSNK2A1
6214	PAFAH1B1	CDK2
6215	PRDX1	PRKDC
6216	PRDX1	HAGH
6217	PRDX1	VCAM1
6218	PRDX1	CDK1
6219	PRDX1	PRDX5
6220	PRDX1	EGFR
6221	PRDX1	CDK2
6222	PRDX1	ARHGEF2
6223	PRDX1	PTEN
6224	PRDX1	HNRNPA1
6225	PRDX1	CDC42
6226	PRDX1	VHL
6227	CD40	PIK3CA
6228	CD40	HSPA4
6229	CD40	JAK3
6230	CD40	PIK3R1
6231	CD40	TRAF6
6232	CD40	IKBKB
6233	CD40	SUMO1
6234	RNF20	CDKN2B
6235	RNF20	TP53
6236	RNF20	CDC73
6237	RNF20	SMURF2
6238	CD44	CDC73
6239	CD44	EP300
6240	CD44	EGFR
6241	CD44	PRKCA
6242	CD44	PRKCE
6243	CD44	VHL
6244	CD44	EZR
6245	CD44	PRKCZ
6246	CD44	TRAF6
6247	CD44	ATF2
6248	CD44	CD74
6249	CD44	ITGB1
6250	CD47	PAK1
6251	CD47	ITGAV
6252	CD47	PTK2
6253	CD47	ITGB1
6254	PAK1	RAC1
6255	PAK1	RAF1
6256	PAK1	HSP90AA1
6257	PAK1	VIM
6258	PAK1	ILK
6259	PAK1	SMURF1
6260	PAK1	JAK2
6261	PAK1	ARHGEF2
6262	PAK1	CDK7
6263	PAK1	MAP2K1
6264	PAK1	PDPK1
6265	PAK1	CDK1
6266	PAK1	SMAD2
6267	PAK1	SMAD4
6268	PAK1	CDC42
6269	PAK1	CDK4
6270	PAK1	PXN
6271	PAK1	CDK5
6272	PAK1	CSNK2A1
6273	PAK1	EGFR
6274	PAK1	MAPK1
6275	PAK1	CDK2
6276	MACF1	MAPK9
6277	MACF1	CDC42
6278	MACF1	CDK2
6279	MACF1	VCAM1
6280	MACF1	OPTN
6281	MACF1	JUN
6282	MACF1	MAD2L1
6283	CD74	PTCH1
6284	PAX2	WT1
6285	PAX2	MAPK8
6286	PAX2	RB1
6287	CDK1	HMGB1
6288	CDK1	KIF11
6289	CDK1	PTCH1
6290	CDK1	CDC25B
6291	CDK1	CDKN1C
6292	CDK1	HSPA4
6293	CDK1	CSNK2A1
6294	CDK1	TSC1
6295	CDK1	CDKN1A
6296	CDK1	LMNA
6297	CDK1	CUX1
6298	CDK1	RB1
6299	CDK1	VCAM1
6300	CDK1	ITPR1
6301	CDK1	CDKN1B
6302	CDK1	PTHLH
6303	CDK1	UCHL1
6304	CDK1	JAK3
6305	CDK1	RNF2
6306	CDK1	HSPA2
6307	CDK1	EGFR
6308	CDK1	PSEN1
6309	CDK1	RAP1GAP
6310	CDK1	JUN
6311	CDK1	CDK7
6312	CDK1	VIM
6313	CDK1	HSPB1
6314	CDK1	TP53
6315	CDK1	EIF4EBP1
6316	CDK1	HSP90AA1
6317	CDK1	CDK2
6318	CDK1	EP300
6319	CDK1	MAP2K1
6320	CDK1	PIN1
6321	CDK1	KIF20B
6322	CDK1	RCC1
6323	CDK1	PML
6324	CDK1	TP73
6325	CDK1	HNRNPK
6326	TNFRSF1A	PTK2
6327	TNFRSF1A	RAC1
6328	TNFRSF1A	CLTC
6329	TNFRSF1A	MAPK1
6330	TNFRSF1A	PIK3R1
6331	TNFRSF1A	HSPA9
6332	TNFRSF1A	HSPA5
6333	TNFRSF1A	PRKDC
6334	TNFRSF1A	EZR
6335	TNFRSF1A	UCHL1
6336	TNFRSF1A	RNF111
6337	TNFRSF1A	TRAF6
6338	TNFRSF1A	PIK3CA
6339	TNFRSF1A	MAPK8
6340	TNFRSF1A	JAK2
6341	TNFRSF1A	SUMO1
6342	TNFRSF1A	EGFR
6343	TNFRSF1A	HSPA1A
6344	TNFRSF1A	HSP90AA1
6345	TNFRSF1A	OPTN
6346	TNFRSF1A	TRPC4
6347	TNFRSF1A	DAB2IP
6348	TNFRSF1A	IKBKB
6349	ARHGEF2	PSME3
6350	ARHGEF2	MAPK3
6351	ARHGEF2	RAC1
6352	ARHGEF2	EGFR
6353	ARHGEF2	MAPK1
6354	ARHGEF2	MARK2
6355	PBX1	HDAC1
6356	PBX1	HOXA5
6357	PBX1	PIN1
6358	PBX1	HOXB7
6359	CDC25B	MAPK14
6360	CDC25B	MAPK9
6361	CDC25B	HRAS
6362	CDC25B	CSNK2A1
6363	CDC25B	CDK2
6364	CDC25B	XPO1
6365	CDC25B	PSME3
6366	CDC25B	CDK5
6367	CDC25B	RAF1
6368	RNF139	VHL
6369	RNF139	HMGCR
6370	PCBP2	CDK2
6371	PCBP2	QKI
6372	PCBP2	PTBP1
6373	PCBP2	LGALS1
6374	PCBP2	VCAM1
6375	PCBP2	LGALS3
6376	PCBP2	HNRNPA1
6377	PCBP2	HNRNPK
6378	PCBP2	PIN1
6379	CDH1	VCL
6380	CDH1	PTEN
6381	CDH1	CSNK1E
6382	CDH1	HSPA9
6383	CDH1	EZR
6384	CDH1	LMNA
6385	CDH1	HSPD1
6386	CDH1	HSPA1A
6387	CDH1	PSEN1
6388	CDH1	JUP
6389	CDH1	HDAC1
6390	CDH1	CRYAB
6391	CDH1	HSPA1B
6392	CDH1	PKD1
6393	CDH1	TNS3
6394	CDH1	HSPA5
6395	CDH1	EP300
6396	CDH1	EGFR
6397	CDH1	CSNK2A1
6398	CDH1	CTNNB1
6399	CDH1	ILK
6400	CDH1	HSP90AA1
6401	CDH1	TP53BP2
6402	CDH1	CDC42
6403	CDH1	CTNND1
6404	CDH1	RNF2
6405	CDH1	CDH3
6406	CDH1	CTNNA1
6407	CDH1	SMAD3
6408	CDC42	PPP3CA
6409	CDC42	TRAF6
6410	CDC42	RAC1
6411	CDC42	PRKCA
6412	CDC42	PRKCZ
6413	CDC42	BCAR1
6414	CDC42	HNRNPA1
6415	CDC42	MAPK8
6416	CDC42	LGALS1
6417	CDC42	MAPK9
6418	CDC42	TP53
6419	CDC42	RAP1B
6420	CDC42	PIK3R1
6421	CDC42	TPT1
6422	CDH3	CTNNA1
6423	CDH3	CTNND1
6424	CDH3	CTNNB1
6425	CDH3	JUP
6426	PRAME	RBX1
6427	PRAME	RARA
6428	TRPV5	CREB1
6429	TRPV5	PRKCA
6430	TRPV5	YY1
6431	HCK	HDAC9
6432	HCK	BCAR1
6433	HCK	EGFR
6434	HCK	TSG101
6435	HCK	LGALS3
6436	HCK	HNRNPK
6437	HCK	HSP90AA1
6438	HCK	PTK2
6439	HCK	PIK3R2
6440	HCK	PIK3R1
6441	HCK	GAB2
6442	HCK	RASA1
6443	HCK	PIK3CB
6444	HCK	WNT2
6445	TP53	MAPK13
6446	TP53	MAPK1
6447	TP53	HNRNPK
6448	TP53	EGR1
6449	TP53	HDAC9
6450	TP53	HSPB1
6451	TP53	CREB1
6452	TP53	HNF4A
6453	TP53	PTEN
6454	TP53	CEBPB
6455	TP53	MAPK7
6456	TP53	RCHY1
6457	TP53	PRKCA
6458	TP53	HMGB1
6459	TP53	CDK7
6460	TP53	RING1
6461	TP53	MTA2
6462	TP53	PML
6463	TP53	MUL1
6464	TP53	ZBTB17
6465	TP53	HSPA4
6466	TP53	PPP3CA
6467	TP53	UCHL1
6468	TP53	RB1
6469	TP53	HIF1A
6470	TP53	KPNA2
6471	TP53	HSPA5
6472	TP53	RBX1
6473	TP53	TP53BP2
6474	TP53	VIM
6475	TP53	HSPA2
6476	TP53	CSNK2A1
6477	TP53	RELA
6478	TP53	HDAC1
6479	TP53	PRMT1
6480	TP53	MAPK9
6481	TP53	HSPA1B
6482	TP53	PTGS2
6483	TP53	VHL
6484	TP53	CDKN1A
6485	TP53	CDKN2A
6486	TP53	RCC1
6487	TP53	PIN1
6488	TP53	DVL2
6489	TP53	TP73
6490	TP53	VASP
6491	TP53	CDK4
6492	TP53	PRKDC
6493	TP53	EGFR
6494	TP53	HSPA1A
6495	TP53	DNMT1
6496	TP53	PRKAA1
6497	TP53	CDK5
6498	TP53	PARK7
6499	TP53	IGF1R
6500	TP53	CDK2
6501	TP53	PATZ1
6502	TP53	LMNA
6503	TP53	TXNRD1
6504	TP53	YY1
6505	TP53	SMAD2
6506	TP53	IKBKB
6507	TP53	TPM1
6508	TP53	EP300
6509	TP53	DAB2IP
6510	TP53	XPO1
6511	TP53	MAPK3
6512	TP53	PTK2
6513	TP53	SMAD3
6514	TP53	HRAS
6515	TP53	SENP1
6516	TP53	VDR
6517	TP53	HSPA9
6518	TP53	RNF2
6519	TP53	HNRNPA1
6520	TP53	SUMO1
6521	TP53	MAPK14
6522	TP53	PSME3
6523	TP53	PSMD10
6524	TP53	MAPK8
6525	TP53	CRYAB
6526	TP53	PIWIL1
6527	TP53	CSNK1E
6528	TP53	ZMIZ1
6529	TP53	ING4
6530	TP53	TP53I3
6531	TP53	HSP90AA1
6532	TP53	TPT1
6533	TP53	TSG101
6534	TP53	SMYD2
6535	TP53	RAP1B
6536	TP53	NQO1
6537	TP53	CLTC
6538	TP53	WT1
6539	TP53	SMURF1
6540	TP53	EPHA3
6541	TP53BP2	HSPA4
6542	TP53BP2	LATS2
6543	TP53BP2	EP300
6544	TP53BP2	RELA
6545	TP53BP2	CTNNB1
6546	TP53BP2	TP73
6547	TP53BP2	AMOT
6548	TP53BP2	PRPF31
6549	HDAC1	HSP90AA1
6550	HDAC1	VHL
6551	HDAC1	HSF1
6552	HDAC1	CSNK2A1
6553	HDAC1	RB1
6554	HDAC1	VIM
6555	HDAC1	RARA
6556	HDAC1	CTNNB1
6557	HDAC1	JUN
6558	HDAC1	PML
6559	HDAC1	YY1
6560	HDAC1	SMAD2
6561	HDAC1	HSPD1
6562	HDAC1	HSPA4
6563	HDAC1	CDKN1A
6564	HDAC1	TP73
6565	HDAC1	HSPA5
6566	HDAC1	MAPK8
6567	HDAC1	EP300
6568	HDAC1	TRPM7
6569	HDAC1	RING1
6570	HDAC1	MAPK14
6571	HDAC1	HOXA11
6572	HDAC1	PIK3CA
6573	HDAC1	CDKN2A
6574	HDAC1	SENP1
6575	HDAC1	ENO1
6576	HDAC1	SMAD3
6577	HDAC1	HDAC9
6578	HDAC1	CEBPB
6579	HDAC1	MTA2
6580	HDAC1	HIF1A
6581	HDAC1	CRYAB
6582	HDAC1	CREB1
6583	HDAC1	PARK7
6584	HDAC1	DNMT3A
6585	HDAC1	MAPK9
6586	HDAC1	DNMT1
6587	HDAC1	DNMT3B
6588	HDAC1	HSPA1A
6589	HDAC1	PIN1
6590	HDAC1	RELA
6591	HDAC1	SMAD4
6592	HDAC1	RNF2
6593	CDK2	HMGB1
6594	CDK2	MAP2K1
6595	CDK2	TPM1
6596	CDK2	KIF11
6597	CDK2	PIN1
6598	CDK2	MAPK3
6599	CDK2	VCL
6600	CDK2	CDKN1A
6601	CDK2	HSPA5
6602	CDK2	CDK7
6603	CDK2	SMAD2
6604	CDK2	HNRNPA1
6605	CDK2	RBX1
6606	CDK2	UCHL1
6607	CDK2	SMAD3
6608	CDK2	TPT1
6609	CDK2	PTBP1
6610	CDK2	DNMT1
6611	CDK2	LATS2
6612	CDK2	ENO1
6613	CDK2	PRKDC
6614	CDK2	HSP90AA1
6615	CDK2	VIM
6616	CDK2	LMNA
6617	CDK2	EP300
6618	CDK2	HNRNPK
6619	CDK2	PML
6620	CDK2	FBXW7
6621	CDK2	AMOT
6622	CDK2	PYCR1
6623	CDK2	KMT2D
6624	CDK2	MAPK1
6625	CDK2	TP73
6626	CDK2	IDH1
6627	CDK2	CDKN1C
6628	CDK2	PPIA
6629	CDK2	RB1
6630	CDK2	CSNK2A1
6631	CDK2	CLIC1
6632	CDK2	PHGDH
6633	CDK2	PTHLH
6634	CDK2	CAPRIN1
6635	CDK2	VHL
6636	CDK2	PRPF31
6637	CDK2	ATF2
6638	CDK2	HSPD1
6639	CDK2	PRKAR1A
6640	CDK2	HSPA4
6641	CDK2	MYOF
6642	CDK2	JUN
6643	CDK2	KPNA2
6644	CDK2	MTA2
6645	CDK2	PRMT1
6646	CDK2	PSEN1
6647	CDK2	RAC1
6648	CDK2	CDKN1B
6649	CDK2	CTNNB1
6650	CDK2	CLTC
6651	CDK2	HSPA9
6652	CDK2	JUP
6653	CDK4	CSNK2A1
6654	CDK4	HSP90AA1
6655	CDK4	CDKN1B
6656	CDK4	KIF11
6657	CDK4	CDKN1C
6658	CDK4	PSEN1
6659	CDK4	CDK7
6660	CDK4	CDKN2A
6661	CDK4	PRKAR1A
6662	CDK4	CDKN2B
6663	CDK4	LMNA
6664	CDK4	CDK5
6665	CDK4	JUN
6666	CDK4	VIM
6667	CDK4	CDKN1A
6668	CDK4	RELA
6669	CDK4	RB1
6670	CDK4	PSMD10
6671	CDK4	SMAD3
6672	CDK4	UCHL1
6673	CDK4	SMAD2
6674	CDK4	JAK3
6675	CDK4	MAP2K1
6676	TP73	EP300
6677	TP73	XPO1
6678	TP73	PMS2
6679	TP73	DAB2IP
6680	TP73	PRKCA
6681	TP73	PML
6682	TP73	RCHY1
6683	TP73	SUMO1
6684	TP73	HSPA9
6685	TP73	SMAD2
6686	TP73	HMGB1
6687	TP73	PIWIL1
6688	TP73	HRAS
6689	TP73	WT1
6690	TP73	PIN1
6691	TP73	RB1
6692	TP73	IKBKB
6693	TP73	MAD2L1
6694	TP73	SMAD3
6695	CDK5	RB1
6696	CDK5	HSP90AA1
6697	CDK5	MAP2K1
6698	CDK5	KIF11
6699	CDK5	PXN
6700	CDK5	MAPK1
6701	CDK5	CSNK1E
6702	CDK5	EGFR
6703	CDK5	JUN
6704	CDK5	CDKN1B
6705	CDK5	VIM
6706	CDK5	PSEN1
6707	CDK5	PTK2
6708	CDK5	CTNNB1
6709	CDK5	CSNK2A1
6710	CDK5	LMNA
6711	CDK5	CDKN1A
6712	CDK5	EZR
6713	CDK5	UCHL1
6714	CDK5	PLD2
6715	CDK5	CDK7
6716	CDK7	MAML1
6717	CDK7	RB1
6718	CDK7	CSNK2A1
6719	CDK7	EP300
6720	CDK7	RARA
6721	CDK7	MAP2K1
6722	CDK7	HSP90AA1
6723	CDK7	VIM
6724	CDK7	LMNA
6725	CDK7	JUN
6726	CDK7	KIF11
6727	CDK7	PSEN1
6728	CDK7	VDR
6729	CDK7	CUX1
6730	CHMP1A	CLTC
6731	TPM1	ATF2
6732	TPM1	PIK3CA
6733	TPM1	JUND
6734	TPM1	EGFR
6735	TPM1	JUN
6736	TPD52	EZR
6737	CDKN1A	HSP90AA1
6738	CDKN1A	NR1H2
6739	CDKN1A	PRKCA
6740	CDKN1A	VDR
6741	CDKN1A	CDKN1B
6742	CDKN1A	MAPK14
6743	CDKN1A	SMAD4
6744	CDKN1A	HSPA5
6745	CDKN1A	PSME3
6746	CDKN1A	VIM
6747	CDKN1A	HDAC6
6748	CDKN1A	MAPK7
6749	CDKN1A	MAPK9
6750	CDKN1A	HSPA2
6751	CDKN1A	KMT2B
6752	CDKN1A	HNRNPK
6753	CDKN1A	MAPK1
6754	CDKN1A	PIM1
6755	CDKN1A	MAPK13
6756	CDKN1A	JUN
6757	CDKN1A	HSPA9
6758	CDKN1A	MAPK3
6759	CDKN1A	TSG101
6760	CDKN1A	HSPA1A
6761	CDKN1A	EP300
6762	CDKN1A	OPTN
6763	CDKN1A	SMAD3
6764	CDKN1A	RB1
6765	CDKN1A	MAPK8
6766	CDKN1A	CSNK2A1
6767	CDKN1A	LATS2
6768	CDKN1A	AMOT
6769	CDKN1A	MARK2
6770	CDKN1B	RCHY1
6771	CDKN1B	PRKAA1
6772	CDKN1B	MAPK8
6773	CDKN1B	XPO1
6774	CDKN1B	CSNK2A1
6775	CDKN1B	MAPK3
6776	CDKN1B	JAK2
6777	CDKN1B	TSC2
6778	CDKN1B	UCHL1
6779	CDKN1B	TSC1
6780	CDKN1B	RBX1
6781	CDKN1B	PIM1
6782	CDKN1B	MAPK1
6783	CDKN1B	PIN1
6784	CDKN1B	IRF1
6785	MTA2	XPO1
6786	MTA2	UBE3C
6787	MTA2	PARK7
6788	MTA2	CSNK1E
6789	MTA2	YY1
6790	MTA2	RARA
6791	MTA2	DNMT3B
6792	MTA2	RNF2
6793	MTA2	DNMT1
6794	CDKN2A	HSP90AA1
6795	CDKN2A	IKBKB
6796	CDKN2A	RELA
6797	CDKN2A	ZBTB17
6798	CDKN2A	EGR1
6799	CDKN2A	UCHL1
6800	CDKN2A	MAPK8
6801	CDKN2A	HSPA9
6802	CDKN2A	YY1
6803	CDKN2A	EPHA3
6804	CDKN2A	HIF1A
6805	CDKN2A	VHL
6806	CDKN2A	ING4
6807	CDKN2A	PML
6808	CDKN2A	PSME3
6809	CDKN2A	HSPA4
6810	CDKN2A	RNF2
6811	CDKN2A	PRKCA
6812	CDKN2B	ZBTB17
6813	CDKN1C	RB1
6814	HGF	VTN
6815	TPT1	SMAD2
6816	TPT1	CREB1
6817	TPT1	LIG4
6818	TPT1	RHEB
6819	TPT1	STEAP3
6820	TPT1	VHL
6821	TPT1	HSPB1
6822	HIF1A	RBX1
6823	HIF1A	MAPK1
6824	HIF1A	HSP90AA1
6825	HIF1A	PSMD10
6826	HIF1A	EGLN1
6827	HIF1A	EPAS1
6828	HIF1A	SMAD3
6829	HIF1A	CTNNB1
6830	HIF1A	VHL
6831	HIF1A	PLD2
6832	HIF1A	PTEN
6833	HIF1A	RELA
6834	HIF1A	FBXW7
6835	HIF1A	HDAC6
6836	HIF1A	HSPA4
6837	HIF1A	MAPK3
6838	HIF1A	JUN
6839	HIF1A	SUMO1
6840	HIF1A	TRAF6
6841	HIF1A	EGLN2
6842	HIF1A	EP300
6843	HIF1A	MED12
6844	HIF1A	RB1
6845	HIF1A	CSNK2A1
6846	TRAF6	RCAN1
6847	TRAF6	CYLD
6848	TRAF6	EIF4E
6849	TRAF6	HSPA9
6850	TRAF6	EZR
6851	TRAF6	PRMT1
6852	TRAF6	IKBKB
6853	TRAF6	PSEN1
6854	TRAF6	HSPA1A
6855	TRAF6	HSPA5
6856	TRAF6	RCC1
6857	TRAF6	JAK2
6858	TRAF6	HSPA4
6859	TRAF6	PXN
6860	TRAF6	RAC1
6861	TRAF6	RTN4
6862	TRAF6	USP1
6863	TRAF6	PIN1
6864	TRAF6	PRKCZ
6865	TRAF6	SMURF1
6866	TRAF6	MAP2K7
6867	TRAF6	KRAS
6868	TRAF6	TICAM2
6869	TRAF6	PARK7
6870	TRAF6	MAP2K1
6871	TRAF6	UCHL1
6872	CEBPB	CREB1
6873	CEBPB	MAPK7
6874	CEBPB	RARB
6875	CEBPB	MAPK13
6876	CEBPB	ATF2
6877	CEBPB	RELA
6878	CEBPB	IL10
6879	CEBPB	MAPK9
6880	CEBPB	HMGB1
6881	CEBPB	MAPK1
6882	CEBPB	EGR1
6883	CEBPB	EP300
6884	CEBPB	SMAD4
6885	CEBPB	ICAM1
6886	CEBPB	SMAD3
6887	CEBPB	CRP
6888	CEBPB	RB1
6889	CEBPB	MAPK14
6890	CEBPB	HSF1
6891	CEBPB	JUN
6892	CEBPB	EGFR
6893	CEBPB	HDAC9
6894	CEBPB	HNRNPK
6895	CEBPB	MAPK8
6896	CEBPB	MAPK3
6897	CEBPB	IL6
6898	CEBPB	RORA
6899	HK2	EGFR
6900	HK2	ZBTB17
6901	HK2	PRKCE
6902	HK2	HSP90AA1
6903	PDGFA	COL5A1
6904	PDGFA	WT1
6905	CENPE	MAPK1
6906	PDGFRB	PTEN
6907	PDGFRB	PTPRG
6908	PDGFRB	PIK3CA
6909	PDGFRB	EGFR
6910	PDGFRB	HSP90AA1
6911	PDGFRB	PIK3R2
6912	PDGFRB	PIK3R1
6913	PDGFRB	JAK2
6914	PDGFRB	PTK2
6915	PDGFRB	KDR
6916	PDGFRB	RAF1
6917	PDGFRB	RASA1
6918	PATZ1	TSC1
6919	PATZ1	PRKAR1A
6920	ENPP2	HSPB1
6921	PDPK1	MAP2K1
6922	PDPK1	ILK
6923	PDPK1	SGK3
6924	PDPK1	IGF1R
6925	PDPK1	PRKCZ
6926	PDPK1	SGK2
6927	PDPK1	CST3
6928	PDPK1	PTPRG
6929	PDPK1	DDIT4
6930	PDPK1	HSP90AA1
6931	PDPK1	RET
6932	PDPK1	EPAS1
6933	PDPK1	XPO1
6934	PDPK1	PXN
6935	PDPK1	PRKCE
6936	PDPK1	MAPK8
6937	PARK7	VHL
6938	PARK7	HSPA4
6939	PARK7	PTEN
6940	PARK7	SUMO1
6941	PARK7	PRDX5
6942	PARK7	PML
6943	PARK7	ENO1
6944	TRPC4	ITPR1
6945	TRPC4	TRPC6
6946	TRPC6	ITPR1
6947	STXBP4	LATS2
6948	SAV1	LATS2
6949	SAV1	CSNK1E
6950	SAV1	EP300
6951	SAV1	AMOT
6952	SAV1	HDAC6
6953	SOX18	HMGB1
6954	HMGB1	PRKCA
6955	HMGB1	POU5F1
6956	HMGB1	CSNK2A1
6957	HMGB1	HNRNPK
6958	HMGB1	CUX1
6959	HMGB1	PRKDC
6960	HMGB1	PSEN1
6961	HMGB1	MAPK1
6962	HMGB1	DNMT1
6963	HMGB1	PLG
6964	HMGB1	RB1
6965	HMGB1	RELA
6966	TSC1	MAPK14
6967	TSC1	PTK2
6968	TSC1	IKBKB
6969	TSC1	RHEB
6970	TSC1	RASA1
6971	TSC1	VIM
6972	TSC1	TSC2
6973	TSC1	EZR
6974	TSC2	PTK2
6975	TSC2	MAPK1
6976	TSC2	PRKAA1
6977	TSC2	SMAD3
6978	TSC2	PIN1
6979	TSC2	SMAD2
6980	TSC2	MAPK3
6981	TSC2	RAB5A
6982	TSC2	RHEB
6983	RCC1	HDAC9
6984	RCC1	RNF2
6985	RCC1	KMT2B
6986	RCC1	XPO1
6987	RCC1	VCAM1
6988	RCC1	ENO1
6989	RCC1	HNRNPK
6990	TSG101	CAPRIN1
6991	TSG101	XPO1
6992	TSG101	ENO1
6993	TSG101	ROCK1
6994	TSG101	JUN
6995	TSG101	NDUFA13
6996	TSG101	DNMT1
6997	TSG101	EP300
6998	TSG101	ABCB6
6999	TSG101	VASP
7000	TSG101	RNF111
7001	NUP62	XPO1
7002	NUP62	HSPA5
7003	NUP62	CLIC1
7004	NUP62	KPNA2
7005	NUP62	CTNNB1
7006	NUP62	PIN1
7007	HMGCR	IDH1
7008	HMOX1	POT1
7009	TICAM2	PRKCE
7010	HNF4A	XPO1
7011	HNF4A	PRMT1
7012	HNF4A	VDR
7013	HNF4A	MAPK1
7014	HNF4A	SMAD4
7015	HNF4A	EP300
7016	HNF4A	MAPK14
7017	HNF4A	SMAD2
7018	HNF4A	SMAD3
7019	HNF4A	CTNNB1
7020	HNF4A	MAPK3
7021	HNF4A	PRKAA1
7022	HNRNPA1	SMURF1
7023	HNRNPA1	PRMT1
7024	HNRNPA1	HSP90AA1
7025	HNRNPA1	CSNK2A1
7026	HNRNPA1	MAPK13
7027	HNRNPA1	HSPB1
7028	HNRNPA1	VIM
7029	HNRNPA1	HSPA5
7030	HNRNPA1	HNRNPK
7031	HNRNPA1	PTBP1
7032	HNRNPA1	HSPA9
7033	HNRNPA1	PRKDC
7034	HNRNPA1	CLTC
7035	HNRNPA1	PLOD1
7036	HNRNPA1	VHL
7037	HNRNPA1	PLOD2
7038	HNRNPA1	RNF2
7039	HNRNPA1	XPO1
7040	HNRNPA1	JUP
7041	HNRNPA1	PHGDH
7042	HNRNPA1	CTSD
7043	HNRNPA1	EIF4EBP1
7044	HNRNPA1	MARK2
7045	HNRNPA1	HSPA2
7046	HNRNPA1	CAPRIN1
7047	HNRNPA1	NAMPT
7048	HNRNPA1	LIG4
7049	HNRNPA1	PRPF31
7050	HNRNPA1	ENO1
7051	HNRNPA1	CIRBP
7052	HNRNPA1	ROCK1
7053	HNRNPA1	HSPA1A
7054	HNRNPA1	LMNA
7055	HNRNPA1	HSPD1
7056	HNRNPA1	PPIA
7057	HNRNPA1	VCAM1
7058	HNRNPA1	DHRS2
7059	HNRNPA1	CTNNB1
7060	HNRNPA1	ICAM1
7061	HNRNPK	MAPK8
7062	HNRNPK	PRMT1
7063	HNRNPK	CIRBP
7064	HNRNPK	HSPA4
7065	HNRNPK	VHL
7066	HNRNPK	VCL
7067	HNRNPK	PTBP1
7068	HNRNPK	XPO1
7069	HNRNPK	ICAM1
7070	HNRNPK	EGFR
7071	HNRNPK	PIN1
7072	HNRNPK	SUMO1
7073	HNRNPK	QKI
7074	HNRNPK	MAPK13
7075	HNRNPK	MAPK3
7076	HNRNPK	SMAD3
7077	HNRNPK	SMURF1
7078	HNRNPK	CTNNB1
7079	HNRNPK	PIK3R1
7080	HNRNPK	PRPF31
7081	HNRNPK	POU5F1
7082	HNRNPK	PRKCZ
7083	HNRNPK	VCAM1
7084	ABCB1	LGALS3
7085	ABCB1	PIM1
7086	ABCB1	PRKCZ
7087	ABCB1	PRKCA
7088	ABCB1	PRKCE
7089	ABCB1	RNF2
7090	SGK3	HSP90AA1
7091	TXNRD1	CRYZ
7092	TXNRD1	HSPA5
7093	CIRBP	PRPF31
7094	CIRBP	PRMT1
7095	CIRBP	CSNK2A1
7096	CIRBP	VCL
7097	CIRBP	RTN4
7098	CIRBP	SMURF1
7099	CIRBP	CAPRIN1
7100	CIRBP	PRNP
7101	CIRBP	RNF2
7102	CISH	EGFR
7103	CISH	BCL2L11
7104	CISH	SMAD2
7105	CISH	PRKCA
7106	TYMS	VCAM1
7107	TYMS	PHGDH
7108	TYMS	LIMS1
7109	TYMS	CANT1
7110	TYMS	CSNK2A1
7111	TYMS	MAPK14
7112	HOXA5	MAPK14
7113	HOXA11	YY1
7114	SLIT2	PTCH1
