	EPO	GATA3
6094	HSPA1A	RNF2
6095	HSPA1A	VHL
6096	HSPA1A	IRF1
6097	HSPA1A	RBX1
6098	HSPA1A	HSPA5
6099	HSPA1A	SMURF1
6100	HSPA1A	MAP2K1
6101	HSPA1A	HSPA2
6102	HSPA1A	RICTOR
6103	HSPA1A	PAX8
6104	HSPA1A	RELA
6105	HSPA1A	IKBKB
6106	HSPA1A	YY1
6107	HSPA1A	PRKCA
6108	HSPA1A	HSPD1
6109	HSPA1A	NQO1
6110	HSPA1A	HSP90AA1
6111	HSPA1B	SMURF1
6112	HSPA1B	RNF2
6113	HSPA1B	RICTOR
6114	HSPA1B	MAP2K1
6115	HSPA1B	EGFR
6116	HSPA1B	HSP90AA1
6117	HSPA1B	VCAM1
6118	HSPA1B	CTNNB1
6119	PLOD1	LATS2
6120	HSPA2	HDAC6
6121	HSPA2	EGFR
6122	HSPA2	PTEN
6123	HSPA2	HSPA9
6124	HSPA2	HSP90AA1
6125	HSPA2	HSPA5
6126	PLOD2	VHL
6127	HSPA4	CDC73
6128	HSPA4	DDIT4
6129	HSPA4	PRKAA1
6130	HSPA4	NQO1
6131	HSPA4	HDAC6
6132	HSPA4	EGFR
6133	HSPA4	PSMD10
6134	HSPA4	CSNK2A1
6135	HSPA4	HSPD1
6136	HSPA4	VEGFA
6137	HSPA4	MAPK7
6138	HSPA4	CRYAB
6139	HSPA4	DNMT1
6140	HSPA4	RICTOR
6141	HSPA4	HSPB1
6142	HSPA4	RAF1
6143	HSPA4	HSPA9
6144	HSPA4	HSP90AA1
6145	HSPA4	PTGS2
6146	HSPA4	KPNA2
6147	HSPA4	YY1
6148	HSPA4	SMAD2
6149	HSPA4	EZR
6150	HSPA4	VHL
6151	HSPA4	SMAD3
6152	HSPA4	RELA
6153	HSPA4	HSPA5
6154	HSPA4	EPAS1
6155	HSPA4	WT1
6156	HSPA5	SMURF1
6157	HSPA5	DVL2
6158	HSPA5	PTEN
6159	HSPA5	EGFR
6160	HSPA5	HSPD1
6161	HSPA5	EIF2AK3
6162	HSPA5	PSME3
6163	HSPA5	MAPK7
6164	HSPA5	VHL
6165	HSPA5	HDAC6
6166	HSPA5	DNMT1
6167	HSPA5	PTBP1
6168	HSPA5	CTNNA1
6169	HSPA5	PRKDC
6170	HSPA5	HSPB1
6171	HSPA5	IKBKB
6172	HSPA5	PTCH1
6173	HSPA5	PRKAA1
6174	HSPA5	HSP90AA1
6175	HSPA5	RAF1
6176	HSPA5	LDLR
6177	HSPA5	RNF2
6178	HSPA5	VCL
6179	HSPA5	EP300
6180	HSPA5	YY1
6181	HSPA5	RELA
6182	HSPA5	LGALS1
6183	SMURF2	SMURF1
6184	SMURF2	RNF2
6185	SMURF2	RAP1B
6186	SMURF2	SMAD3
6187	SMURF2	HSPB1
6188	SMURF2	RNF111
6189	SMURF2	SMAD4
6190	SMURF2	YY1
6191	SMURF2	SMAD2
6192	SMURF2	PTCH1
6193	SMURF2	EGFR
6194	EIF2AK3	IKBKB
6195	EIF2AK3	HSP90AA1
6196	VASP	VCAM1
6197	VASP	PRKAA1
6198	VASP	PRKCA
6199	VASP	VCL
6200	VASP	XPO1
6201	HSPA9	VCAM1
6202	HSPA9	PTBP1
6203	HSPA9	SMURF1
6204	HSPA9	EGFR
6205	HSPA9	HSPD1
6206	HSPA9	SDHAF2
6207	HSPA9	EIF4E
6208	HSPA9	TBPL1
6209	HSPA9	HSPB1
6210	HSPA9	VCL
6211	HSPA9	ENO1
6212	HSPA9	XPO1
6213	HSPA9	RELA
6214	HSPA9	HSP90AA1
6215	HSPA9	IKBKB
6216	HSPB1	IKBKB
6217	HSPB1	RBX1
6218	HSPB1	HSP90AA1
6219	HSPB1	XPO1
6220	HSPB1	VCAM1
6221	HSPB1	PRKCE
6222	HSPB1	CRYAB
6223	HSPB1	PTBP1
6224	HSPB1	EGFR
6225	HSPB1	MAGED1
6226	HSPB1	ATF2
6227	HSPB1	PRKCA
6228	HSPB1	ILK
6229	HSPB1	OPTN
6230	HSPB1	HDAC6
6231	HSPB1	DFFA
6232	HSPB1	PRKCZ
6233	HSPB1	VIM
6234	HSPB1	ZBTB17
6235	HSPB1	NAMPT
6236	VCAM1	RELA
6237	VCAM1	RAP1B
6238	VCAM1	VCL
6239	VCAM1	LGALS1
6240	VCAM1	PPIA
6241	VCAM1	RAP2B
6242	VCAM1	EZR
6243	VCAM1	ITGB1
6244	VCAM1	VIM
6245	VCAM1	HSPD1
6246	VCAM1	PTBP1
6247	VCAM1	XPO1
6248	VCAM1	PRKDC
6249	VCAM1	RAC1
6250	VCAM1	ENO1
6251	VCAM1	HSP90AA1
6252	VCAM1	KPNA2
6253	VCAM1	PSME3
6254	VCL	ITGB1
6255	VCL	EIF4E
6256	VCL	SDHAF2
6257	VCL	XPO1
6258	VCL	DAG1
6259	VCL	PRKCA
6260	VCL	VIM
6261	VCL	CTNNB1
6262	VCL	CTNNA1
6263	VCL	LGALS1
6264	VCL	PTK2
6265	TNS3	EGFR
6266	TNS3	XPO1
6267	TNS3	ENO1
6268	TNS3	PTK2
6269	HSP90AA1	JAK2
6270	HSP90AA1	HDAC6
6271	HSP90AA1	PSMD10
6272	HSP90AA1	CSNK2A1
6273	HSP90AA1	CDC73
6274	HSP90AA1	PRKCZ
6275	HSP90AA1	PRKCE
6276	HSP90AA1	RELA
6277	HSP90AA1	EGFR
6278	HSP90AA1	ATF2
6279	HSP90AA1	PTEN
6280	HSP90AA1	ILK
6281	HSP90AA1	VIM
6282	HSP90AA1	XPO1
6283	HSP90AA1	IKBKB
6284	HSP90AA1	PRKDC
6285	HSP90AA1	ZBTB17
6286	HSP90AA1	PRKAA1
6287	HSP90AA1	RAF1
6288	HSP90AA1	IGF1R
6289	HSP90AA1	JUN
6290	HSP90AA1	MAP2K7
6291	HSP90AA1	VHL
6292	HSP90AA1	PTK2
6293	HSP90AA1	RNF111
6294	HSP90AA1	MAPK1
6295	HSP90AA1	RCAN1
6296	HSP90AA1	ENO1
6297	HSP90AA1	SMYD2
6298	HSP90AA1	HSPD1
6299	HSP90AA1	VEGFA
6300	HSP90AA1	IRF1
6301	HSP90AA1	MAPK7
6302	HSP90AA1	EPHA2
6303	HSP90AA1	NLRP3
6304	HSP90AA1	EPAS1
6305	HSP90AA1	FBXW7
6306	HSP90AA1	PRKCA
6307	HSP90AA1	KDR
6308	HSP90AA1	RET
6309	PML	MAPK14
6310	PML	SMAD3
6311	PML	EP300
6312	PML	MAPK7
6313	PML	EGFR
6314	PML	MAPK3
6315	PML	MAPK1
6316	PML	ATF2
6317	PML	CSNK2A1
6318	PML	SMAD2
6319	PML	RNF111
6320	PML	KRAS
6321	PML	RELA
6322	PML	PSME3
6323	PML	RARA
6324	PML	EIF4E
6325	PML	JUN
6326	PML	RBX1
6327	PML	CTNNB1
6328	PML	HDAC6
6329	PML	RB1
6330	VDR	MAPK3
6331	VDR	MAPK1
6332	VDR	SMAD3
6333	VDR	CSNK2A1
6334	VDR	PRKCA
6335	VDR	EP300
6336	VDR	MED12
6337	VDR	JUN
6338	VDR	RB1
6339	VEGFA	ADAMTS1
6340	VEGFA	VEGFB
6341	VEGFA	ITGB1
6342	VEGFA	CRYAB
6343	VEGFA	KDR
6344	VEGFA	VTN
6345	VEGFB	ITGB1
6346	HSPD1	ITGB1
6347	HSPD1	EIF4E
6348	HSPD1	SMAD2
6349	HSPD1	MAPK14
6350	HSPD1	ENO1
6351	HSPD1	EGFR
6352	HSPD1	PTEN
6353	HSPD1	ATF2
6354	HSPD1	VIM
6355	HSPD1	KRAS
6356	HSPD1	RASA1
6357	HSPD1	SMURF1
6358	HSPD1	RAF1
6359	VHL	DVL2
6360	VHL	COL4A3
6361	VHL	PRKCZ
6362	VHL	CTNNB1
6363	VHL	EZR
6364	VHL	EP300
6365	VHL	EGLN2
6366	VHL	RBX1
6367	VHL	JAK2
6368	VHL	CSNK2A1
6369	VHL	EGLN1
6370	VHL	EPAS1
6371	COL4A3	DCN
6372	EZR	PINX1
6373	EZR	PRKCA
6374	EZR	ENO1
6375	EZR	CTNNB1
6376	EZR	MAPK8
6377	EZR	L1CAM
6378	EZR	EGFR
6379	EZR	ICAM1
6380	EZR	ROCK1
6381	EZR	PTK2
6382	VIM	SMURF1
6383	VIM	PRKCA
6384	VIM	ENO1
6385	VIM	SMAD3
6386	VIM	RELA
6387	VIM	PTK2
6388	VIM	RNF2
6389	VIM	ROCK1
6390	VIM	LGALS3
6391	VIM	CREB1
6392	VIM	PRKCZ
6393	VIM	JUN
6394	VIM	PRKCE
6395	VIM	DEFB1
6396	VIM	XPO1
6397	VIM	ATF2
6398	COL5A1	DCN
6399	TRPV1	PRKCA
6400	TRPV1	PRKCE
6401	TRPV1	EGFR
6402	PMS2	KPNA2
6403	PMS2	PRKDC
6404	PMS2	XPO1
6405	PMS2	CYLD
6406	VTN	CSNK2A1
6407	VTN	PRKCA
6408	VTN	IGF2
6409	VTN	IGFBP5
6410	VTN	ITGB8
6411	VTN	POMC
6412	VTN	PHGDH
6413	MAGED1	EP300
6414	MAGED1	MAPK3
6415	MAGED1	ILK
6416	MAGED1	KPNA2
6417	DLL4	DLL1
6418	RCHY1	RNF2
6419	GNPTAB	MAPK1
6420	ICAM1	CSNK2A1
6421	ICAM1	EGFR
6422	ICAM1	RELA
6423	EGLN1	EPAS1
6424	EGLN1	KRAS
6425	EGLN1	ING4
6426	WT1	EGR1
6427	WT1	DNMT1
6428	WT1	IGF2
6429	RICTOR	IKBKB
6430	RICTOR	XPO1
6431	RICTOR	RBX1
6432	RICTOR	MAPK14
6433	RICTOR	PRKCA
6434	RICTOR	FBXW7
6435	RICTOR	ILK
6436	RICTOR	RNF2
6437	SYCP3	LIG4
6438	POU5F1	PPIA
6439	POU5F1	CTNNB1
6440	POU5F1	PSMD10
6441	POU5F1	RNF2
6442	USP46	XPO1
6443	XPO1	RAP1GAP
6444	XPO1	CSNK1E
6445	XPO1	PRPF31
6446	XPO1	GAB2
6447	XPO1	RAF1
6448	XPO1	CYLD
6449	XPO1	CTNNB1
6450	XPO1	SMAD4
6451	XPO1	EPAS1
6452	XPO1	DAB2IP
6453	XPO1	DVL2
6454	XPO1	CDC73
6455	XPO1	PHGDH
6456	XPO1	MED12
6457	XPO1	MAP2K7
6458	XPO1	EGFR
6459	XPO1	SSH2
6460	XPO1	ILK
6461	XPO1	HDAC6
6462	XPO1	RNF2
6463	XPO1	MAPK7
6464	XPO1	MAML1
6465	XPO1	TFEB
6466	XPO1	RELA
6467	XPO1	SMURF1
6468	XPO1	ACD
6469	XPO1	CSNK2A1
6470	XPO1	PRKAR1A
6471	PPIA	ENO1
6472	PPIA	LIG4
6473	PPIA	YY1
6474	PPIA	PPP3CA
6475	PPIA	RB1
6476	PPIA	JAK2
6477	YY1	RNF2
6478	YY1	IL10
6479	YY1	CREB1
6480	YY1	RB1
6481	YY1	SMAD3
6482	YY1	ATF2
6483	YY1	SMAD2
6484	YY1	EP300
6485	YY1	PRKDC
6486	YY1	SMAD4
6487	YY1	RAF1
6488	YY1	RELA
6489	CREB1	MAPK14
6490	CREB1	RNF111
6491	CREB1	DNMT3B
6492	CREB1	EGR1
6493	CREB1	PRKCE
6494	CREB1	ATF2
6495	CREB1	JUN
6496	CREB1	CSNK2A1
6497	CREB1	CTNNB1
6498	CREB1	PSEN1
6499	CREB1	EP300
6500	ATF2	RB1
6501	ATF2	MAPK14
6502	ATF2	MAPK9
6503	ATF2	CSNK2A1
6504	ATF2	ITGB1
6505	ATF2	PRKCZ
6506	ATF2	MAPK3
6507	ATF2	CTNNB1
6508	ATF2	SMAD4
6509	ATF2	PRKCE
6510	ATF2	PRKCA
6511	ATF2	EP300
6512	ATF2	JUN
6513	ATF2	ENO1
6514	ATF2	SMAD3
6515	ATF2	MAPK8
6516	ATF2	MAPK1
6517	ATF2	RTN4
6518	CRP	MAPK3
6519	CRP	MAPK1
6520	CRYAB	SMAD4
6521	CRYAB	MAPK14
6522	CRYAB	CTNNB1
6523	CRYZ	LGALS3
6524	IGF1	IGFBP5
6525	IGF1	IGFBP4
6526	IGF1	IGFBP2
6527	IGF1	IGF1R
6528	IGF1R	INSR
6529	IGF1R	EGFR
6530	IGF1R	IGF2
6531	IGF1R	JAK2
6532	IGF1R	ITGB1
6533	IGF1R	PTK2
6534	IGF1R	RASA1
6535	MAPK14	EGFR
6536	MAPK14	CSNK2A1
6537	MAPK14	SMAD3
6538	MAPK14	PRKCE
6539	MAPK14	RCAN1
6540	MAPK14	MAP2K1
6541	MAPK14	MAPK8
6542	MAPK14	MAPK9
6543	MAPK14	MAP2K7
6544	MAPK14	MAPK3
6545	MAPK14	IKBKB
6546	MAPK14	MAPK1
6547	MAPK14	EIF4EBP1
6548	MAPK14	RELA
6549	MAPK14	RB1
6550	MAPK14	JUN
6551	MAPK14	EP300
6552	MAPK14	RET
6553	IGF2	IGFBP5
6554	IGF2	IGFBP2
6555	IGF2	INSR
6556	IGF2	IGFBP4
6557	PPP3CA	PTEN
6558	PPP3CA	PRKCZ
6559	PPP3CA	RCAN1
6560	PPP3CA	MAPK7
6561	PPP3CA	JUN
6562	IGFBP2	ITGB1
6563	IGFBP2	ITGA5
6564	IGFBP4	CTSD
6565	CSNK1E	JAK3
6566	CSNK1E	MAPK9
6567	CSNK1E	CTNNB1
6568	CSNK1E	DVL2
6569	CSNK1E	RBX1
6570	CSNK1E	PRKAA1
6571	CSNK2A1	RNF111
6572	CSNK2A1	L1CAM
6573	CSNK2A1	EIF4EBP1
6574	CSNK2A1	LGALS3
6575	CSNK2A1	ACE
6576	CSNK2A1	PRKDC
6577	CSNK2A1	PTEN
6578	CSNK2A1	CTNNA1
6579	CSNK2A1	MAPK1
6580	CSNK2A1	EGFR
6581	CSNK2A1	RELA
6582	CSNK2A1	MTDH
6583	CSNK2A1	CTNNB1
6584	CSNK2A1	JUN
6585	CSNK2A1	MAPK9
6586	CSNK2A1	DVL2
6587	CSNK2A1	CXCL8
6588	CSNK2A1	EGR1
6589	CSNK2A1	RNF2
6590	PRKAA1	INSR
6591	PRKAA1	MARK2
6592	PRKAA1	DVL2
6593	PRKAA1	RAF1
6594	PRKAA1	EP300
6595	PRKAA1	EGFR
6596	PRKAA1	KPNA2
6597	CST3	CTSD
6598	PRKAR1A	EGFR
6599	PRKAR1A	SMURF1
6600	PRKAR1A	PRPF31
6601	PRKAR1A	RAF1
6602	PRKAR1A	ING4
6603	PRKAR1A	ILK
6604	PRKAR1A	SMAD2
6605	PRKCA	BTG2
6606	PRKCA	DVL2
6607	PRKCA	INSR
6608	PRKCA	L1CAM
6609	PRKCA	IKBKB
6610	PRKCA	MARK2
6611	PRKCA	PRKCE
6612	PRKCA	KIF11
6613	PRKCA	CTNNB1
6614	PRKCA	HDAC6
6615	PRKCA	RAC1
6616	PRKCA	ITGB1
6617	PRKCA	KCNMA1
6618	PRKCA	MAPK7
6619	PRKCA	EIF4E
6620	PRKCA	PSEN1
6621	PRKCA	RAF1
6622	PRKCA	EIF4EBP1
6623	PRKCA	EP300
6624	PRKCA	EGFR
6625	PRKCA	RELA
6626	PRKCA	PRKCZ
6627	PRKCA	RARA
6628	PRKCA	EGLN2
6629	PRKCE	ITGB1
6630	PRKCE	MAPK3
6631	PRKCE	RAF1
6632	PRKCE	INSR
6633	PRKCE	EGFR
6634	PRKCE	MAPK1
6635	PRKCE	IKBKB
6636	PRKCE	MARK2
6637	PRKCZ	RB1
6638	PRKCZ	MAPK1
6639	PRKCZ	MAPK3
6640	PRKCZ	MARK2
6641	PRKCZ	MAPK7
6642	PRKCZ	IKBKB
6643	PRKCZ	RELA
6644	PRKCZ	MAP2K1
6645	PRKCZ	INSR
6646	PRKCZ	EGFR
6647	PRKCZ	PTEN
6648	PRKCZ	PSEN1
6649	PRKCZ	RAF1
6650	CTNNA1	IKBKB
6651	CTNNA1	EGFR
6652	CTNNA1	ILK
6653	CTNNA1	RELA
6654	CTNNA1	CTNNB1
6655	CTNNA1	PSEN1
6656	PRKDC	IKBKB
6657	PRKDC	RELA
6658	PRKDC	JUN
6659	PRKDC	EIF4EBP1
6660	PRKDC	ILK
6661	PRKDC	MAPK8
6662	PRKDC	PHGDH
6663	PRKDC	EGFR
6664	PRKDC	LIG4
6665	PRKDC	EP300
6666	PRKDC	MAPK9
6667	MAPK1	EIF4EBP1
6668	MAPK1	RB1
6669	MAPK1	EGFR
6670	MAPK1	KRAS
6671	MAPK1	RELA
6672	MAPK1	JAK2
6673	MAPK1	MAP2K7
6674	MAPK1	SMAD3
6675	MAPK1	HDAC6
6676	MAPK1	CTSD
6677	MAPK1	INSR
6678	MAPK1	RCAN1
6679	MAPK1	SMAD4
6680	MAPK1	RAF1
6681	MAPK1	GAB2
6682	MAPK1	EP300
6683	MAPK1	SMAD2
6684	MAPK1	JUN
6685	MAPK1	L1CAM
6686	MAPK1	MAP2K1
6687	MAPK1	RARA
6688	MAPK1	RET
6689	MAPK1	MAPK3
6690	MAPK1	MAPK8
6691	MAPK3	MAP2K1
6692	MAPK3	MAPK8
6693	MAPK3	PTGS2
6694	MAPK3	GAB2
6695	MAPK3	EGFR
6696	MAPK3	MAP2K7
6697	MAPK3	RCAN1
6698	MAPK3	LGALS3
6699	MAPK3	JAK2
6700	MAPK3	SMAD4
6701	MAPK3	FBXW7
6702	MAPK3	EIF4EBP1
6703	MAPK3	RET
6704	MAPK3	SMAD2
6705	MAPK3	RAF1
6706	MAPK3	INSR
6707	MAPK3	PTPRG
6708	MAPK3	HDAC6
6709	MAPK3	JUN
6710	CTNNB1	CDC73
6711	CTNNB1	IKBKB
6712	CTNNB1	SMAD3
6713	CTNNB1	PSEN1
6714	CTNNB1	SMAD4
6715	CTNNB1	LRP2
6716	CTNNB1	PTPRU
6717	CTNNB1	EPAS1
6718	CTNNB1	SMURF1
6719	CTNNB1	KDR
6720	CTNNB1	PTGS2
6721	CTNNB1	EP300
6722	CTNNB1	DVL2
6723	CTNNB1	LATS2
6724	CTNNB1	PTPRG
6725	CTNNB1	MAPK8
6726	CTNNB1	SMAD2
6727	CTNNB1	KMT2D
6728	CTNNB1	EGFR
6729	CTNNB1	MAPK9
6730	CTNNB1	HDAC6
6731	CTNNB1	RBX1
6732	CTNNB1	EPHA2
6733	CTNNB1	ILK
6734	CTNNB1	PTEN
6735	MAPK7	RCAN1
6736	MAPK7	RAF1
6737	MAPK8	JUN
6738	MAPK8	EGFR
6739	MAPK8	RAF1
6740	MAPK8	MAP2K1
6741	MAPK8	MAPK9
6742	MAPK8	HDAC9
6743	MAPK8	SMAD2
6744	MAPK8	RARA
6745	MAPK8	SMAD3
6746	MAPK8	RET
6747	MAPK8	RB1
6748	MAPK8	EP300
6749	MAPK8	RCAN1
6750	MAPK8	MAP2K7
6751	IKBKB	DPP4
6752	IKBKB	RELA
6753	IKBKB	CYLD
6754	IKBKB	JUN
6755	IKBKB	FBXW7
6756	IKBKB	KPNA2
6757	IKBKB	ROCK1
6758	MAPK9	SMAD2
6759	MAPK9	RCAN1
6760	MAPK9	SMAD3
6761	MAPK9	EGFR
6762	MAPK9	MAP2K1
6763	MAPK9	PSEN1
6764	MAPK9	MAP2K7
6765	MAPK9	HDAC9
6766	MAPK9	SHANK1
6767	MAPK9	RB1
6768	MAPK9	JUN
6769	MAP2K1	EGFR
6770	MAP2K1	EP300
6771	MAP2K1	RAF1
6772	MAP2K1	PSMD10
6773	MAP2K1	MAP2K7
6774	CTSD	LIG4
6775	CTSD	ILK
6776	IL2	EGR1
6777	IL2	JUN
6778	MAP2K7	JUN
6779	IL6	IL6R
6780	IL6	RELA
6781	IL6	PTHLH
6782	CUX1	RB1
6783	CUX1	STX6
6784	CXCL8	EP300
6785	RNF111	SMAD2
6786	RNF111	PSME3
6787	RNF111	SMAD3
6788	DAB2IP	RBX1
6789	DAB2IP	FBXW7
6790	CYLD	HDAC6
6791	CYLD	OPTN
6792	CYLD	LATS2
6793	HDAC9	JUN
6794	HDAC9	MAML1
6795	CYP1B1	PTGS1
6796	CYP1B1	PTGS2
6797	PRPF31	SMURF1
6798	PRPF31	KPNA2
6799	NDUFS7	NQO1
6800	NDUFS7	NDUFA13
6801	ILK	ITGB1
6802	ILK	CAPRIN1
6803	ILK	ITGA5
6804	ILK	RAF1
6805	ZBTB17	DNMT3A
6806	ZBTB17	DVL2
6807	ZBTB17	EP300
6808	KMT2B	RAP1B
6809	KMT2B	SMAD3
6810	PSEN1	DLL1
6811	PSEN1	FBXW7
6812	PSEN1	APH1A
6813	PSEN1	DAG1
6814	PSEN1	RHEB
6815	RAPGEF5	RAP2B
6816	RAPGEF5	RAP2A
6817	INSR	PTK2
6818	INSR	MAD2L1
6819	INSR	PTPRG
6820	INSR	SMAD2
6821	INSR	RAF1
6822	INSR	JAK2
6823	INSR	RASA1
6824	MAML1	EP300
6825	DAG1	PTK2
6826	DAG1	ITGB1
6827	IRF1	RELA
6828	IRF1	EP300
6829	PSMD10	RB1
6830	PSMD10	RELA
6831	PSMD10	EP300
6832	PTBP1	RNF2
6833	PTBP1	CAPRIN1
6834	ITGA5	L1CAM
6835	ITGA5	EGFR
6836	ITGA5	ITGB1
6837	PTCH1	EGFR
6838	PTCH1	SMURF1
6839	PTEN	EGR1
6840	PTEN	ROCK1
6841	PTEN	PTK2
6842	PTEN	LGALS1
6843	PTEN	MYOF
6844	PTEN	MED12
6845	PTEN	FBXW7
6846	DCN	EGFR
6847	ACE	EGR1
6848	ITGB1	LGALS3
6849	ITGB1	LGALS1
6850	ITGB1	EPHA2
6851	ITGB1	PTK2
6852	PTGS1	PTGS2
6853	PTGS2	RBX1
6854	PTGS2	EP300
6855	PTHLH	SMAD3
6856	ITGB8	RHEB
6857	PTK2	KCNMA1
6858	PTK2	CAPRIN1
6859	PTK2	EPHA2
6860	PTK2	RAC1
6861	PTK2	ROCK1
6862	PTK2	RET
6863	PTK2	EGFR
6864	PTK2	JAK2
6865	PTK2	RELA
6866	PTK2	DNMT1
6867	PHGDH	RNF2
6868	PHGDH	EGFR
6869	SMYD2	EIF4E
6870	SMYD2	RB1
6871	GAB2	JAK2
6872	GAB2	MARK2
6873	GAB2	EGFR
6874	JAK2	RAF1
6875	JAK2	EGFR
6876	JAK2	JAK3
6877	JUN	SHANK1
6878	JUN	EGR1
6879	JUN	SMAD2
6880	JUN	EP300
6881	JUN	SMAD3
6882	JUN	SMAD4
6883	JUN	RB1
6884	JUN	KPNA2
6885	JUN	RELA
6886	JUN	EPAS1
6887	JUN	EDN1
6888	JUN	FBXW7
6889	PAX8	RB1
6890	PAX8	SMAD3
6891	PAX8	EP300
6892	FZD5	DVL2
6893	PYCR1	RNF2
6894	PINX1	CAPRIN1
6895	KDR	RASA1
6896	CDC73	DNMT3A
6897	CDC73	DNMT3B
6898	MED12	EPAS1
6899	MED12	FBXW7
6900	RAC1	SHANK1
6901	RAC1	KPNA2
6902	RAC1	DVL2
6903	RAC1	LGALS1
6904	KIF11	SMURF1
6905	DNMT1	SETDB2
6906	DNMT1	ENG
6907	DNMT1	DNMT3A
6908	DNMT1	DNMT3B
6909	DNMT1	RB1
6910	RBX1	FBXW7
6911	RBX1	SMAD3
6912	DNMT3A	SETDB2
6913	DNMT3A	DNMT3B
6914	DNMT3A	RB1
6915	DNMT3B	SETDB2
6916	KPNA2	EP300
6917	KPNA2	RELA
6918	KRAS	RAF1
6919	RAF1	RB1
6920	RAF1	RAP2A
6921	RAF1	RCAN1
6922	RAF1	RHEB
6923	RAF1	EGFR
6924	RAF1	MAD2L1
6925	RAF1	RASA1
6926	EGLN2	EPAS1
6927	RAP1B	RAP1GAP
6928	RAP1GAP	EGFR
6929	RARA	RARB
6930	RARA	EP300
6931	RARB	SMAD2
6932	HDAC6	EP300
6933	HDAC6	EGFR
6934	HDAC6	NLRP3
6935	RASA1	EPHA2
6936	RASA1	EGFR
6937	RB1	EP300
6938	DVL2	SMURF1
6939	SMURF1	SMAD2
6940	SMURF1	PSME3
6941	SMURF1	SMAD4
6942	SMURF1	SMAD3
6943	SMURF1	ROCK1
6944	ABCB6	RNF2
6945	RELA	RNF2
6946	RELA	EP300
6947	RELA	ING4
6948	RELA	SMAD3
6949	RELA	FBXW7
6950	RELA	MTDH
6951	RELA	SMAD4
6952	RELA	EGR1
6953	ZMIZ1	SMAD4
6954	ZMIZ1	SMAD3
6955	RET	EGR1
6956	RET	EGFR
6957	ECE1	EDN1
6958	ECE1	LGALS3
6959	EDN1	EDNRB
6960	EDN1	EDNRA
6961	LETM1	LATS2
6962	LGALS1	EGFR
6963	LGALS1	LGALS3
6964	LGALS3	EGFR
6965	NDUFA13	LIG4
6966	NDUFA13	EPHA2
6967	LIG4	ENO1
6968	EFNA1	EPHA2
6969	EFNA1	EPHA3
6970	RNF2	MAD2L1
6971	RNF2	CAPRIN1
6972	RNF2	MTDH
6973	EGFR	EPHA2
6974	EGFR	EGR1
6975	EGR1	EP300
6976	MBNL2	ENO1
6977	EIF4E	EIF4EBP1
6978	ING4	EP300
6979	ROCK1	SMAD2
6980	ENO1	STX6
6981	EP300	SMAD3
6982	EP300	SMAD4
6983	EP300	EPAS1
6984	EP300	SMAD2
6985	EPAS1	SMAD3
6986	SMAD2	SMAD3
6987	SMAD2	SMAD4
6988	SMAD3	SMAD4
6989	EPO	GATA3
