	NFKB1	TNIP2
26898	HTT	AKT1
26899	HTT	UBE2E3
26900	ITCH	SNX9
26901	ITCH	UBE2E3
26902	ITCH	POU5F1
26903	ITCH	USP12
26904	ITCH	UBE2E2
26905	ITCH	SGK3
26906	ITCH	WDR48
26907	ITCH	FBXL15
26908	ITCH	CBLC
26909	ITCH	UBAP2L
26910	ITCH	USP9X
26911	ITCH	URI1
26912	ITCH	SMARCC1
26913	ITCH	SF1
26914	ITCH	BECN1
26915	ITCH	NDFIP1
26916	ITCH	SCNN1B
26917	ITCH	ARRB1
26918	ITCH	CYLD
26919	ITCH	SH3GLB1
26920	ITCH	RIPK1
26921	ITCH	FYN
26922	ITCH	MAP3K7
26923	ITCH	TP53BP2
26924	ITCH	EGFR
26925	ITCH	PTCH1
26926	ITCH	TRPV4
26927	ITCH	SNX18
26928	ITCH	UBE2G1
26929	ITCH	RNF11
26930	ITCH	BID
26931	ITCH	UBE2K
26932	ITCH	TRAF6
26933	ITCH	SMAD3
26934	ITCH	CDC34
26935	ITCH	DTX1
26936	ITCH	MAVS
26937	ITCH	CPSF6
26938	ITCH	GSN
26939	ITCH	TP73
26940	ITCH	SMAD6
26941	ITCH	KLF10
26942	ITCH	SMAD7
26943	ITCH	JUN
26944	ITCH	DVL2
26945	ITCH	PCBP2
26946	ITCH	PABPC1
26947	ITCH	NUMB
26948	ITCH	UBE2D1
26949	ITCH	DVL3
26950	ITCH	TNFRSF10B
26951	ITCH	N4BP1
26952	ITCH	NDFIP2
26953	ITCH	UBE2D3
26954	ITCH	GNAI2
26955	ITCH	UBE2L3
26956	ITCH	ARID1A
26957	FOXO4	NLK
26958	FOXO4	MAPK9
26959	FOXO4	AKT2
26960	FOXO4	SMAD4
26961	FOXO4	VDR
26962	FOXO4	AKT1
26963	FOXO4	SMAD3
26964	FOXO4	BCL6
26965	FOXO4	CREBBP
26966	FOXO4	OGT
26967	RBBP6	PPP5C
26968	RBBP6	ZFYVE9
26969	RBBP6	PSME1
26970	RBBP6	GLUL
26971	RBBP6	TPT1
26972	RBBP6	CD81
26973	RBBP6	NEK6
26974	RBBP6	RPS14
26975	RBBP6	ETS1
26976	RBBP6	TRA2A
26977	RBBP6	SPP1
26978	RBBP6	HSPA4
26979	RBBP6	CLK2
26980	RBBP6	RBP4
26981	RBBP6	ACOT13
26982	RBBP6	RB1
26983	RBBP6	CLK3
26984	RBBP6	CLK1
26985	RBBP6	YBX1
26986	RBBP6	CPSF1
26987	RBBP6	VAV2
26988	RBBP6	MAD2L2
26989	RBBP6	PLG
26990	RBBP6	PIAS1
26991	RACGAP1	PCNT
26992	RACGAP1	MAP3K10
26993	RACGAP1	SRRT
26994	RACGAP1	RSF1
26995	RACGAP1	WDR5
26996	RACGAP1	TANK
26997	RACGAP1	MAP3K4
26998	RACGAP1	AKT2
26999	RACGAP1	VRK1
27000	RACGAP1	DDB1
27001	RACGAP1	SH3RF1
27002	RACGAP1	BAZ2A
27003	RACGAP1	ARID5B
27004	RACGAP1	SAMHD1
27005	RACGAP1	PPP2CA
27006	RACGAP1	RSRC1
27007	RACGAP1	RAPGEF2
27008	RACGAP1	DAPK2
27009	RACGAP1	TUBG1
27010	RACGAP1	ROCK2
27011	RACGAP1	RING1
27012	RACGAP1	PPP1CB
27013	RACGAP1	ZFP91
27014	RACGAP1	DHX38
27015	RACGAP1	PTPA
27016	RACGAP1	HSD17B4
27017	RACGAP1	FZR1
27018	PCNT	CALM2
27019	PCNT	MAPRE1
27020	PCNT	SUZ12
27021	PCNT	MTA2
27022	PCNT	BRAF
27023	PCNT	DISC1
27024	PCNT	CENPJ
27025	PCNT	MIB1
27026	PCNT	CEP68
27027	PCNT	PCM1
27028	PCNT	CEP152
27029	PCNT	TUBG1
27030	PCNT	CEP192
27031	UCHL5	TXN
27032	UCHL5	TFPT
27033	UCHL5	ACTR5
27034	UCHL5	TRIM54
27035	UCHL5	KRT10
27036	UCHL5	PSMC2
27037	UCHL5	HBA2
27038	UCHL5	KRT9
27039	UCHL5	S100A14
27040	UCHL5	SET
27041	UCHL5	YY1
27042	UCHL5	PSMD10
27043	UCHL5	GSTM3
27044	UCHL5	PRDX3
27045	UCHL5	SMAD3
27046	UCHL5	LMNA
27047	UCHL5	RUVBL2
27048	UCHL5	MAP3K1
27049	UCHL5	EEF1G
27050	UCHL5	PRPF19
27051	UCHL5	PJA1
27052	UCHL5	S100A16
27053	UCHL5	PRDX1
27054	UCHL5	CFL1
27055	UCHL5	ADRM1
27056	UCHL5	INO80
27057	UCHL5	PNP
27058	UCHL5	RAD23B
27059	UCHL5	USP12
27060	UCHL5	HSPA2
27061	UCHL5	PSMB5
27062	UCHL5	KRT1
27063	UCHL5	PRDX6
27064	UCHL5	ANXA7
27065	UCHL5	FHOD1
27066	UCHL5	RAD23A
27067	UCHL5	PTPN2
27068	UCHL5	RBCK1
27069	UCHL5	HUWE1
27070	UCHL5	ANXA1
27071	UCHL5	PRDX2
27072	UCHL5	USP14
27073	UCHL5	SMAD7
27074	UCHL5	SERPINB5
27075	UCHL5	PSMC4
27076	UCHL5	CAP1
27077	UCHL5	ACTN4
27078	UCHL5	PSMC3
27079	UCHL5	PSMA1
27080	UCHL5	HERC2
27081	UCHL5	PSMD14
27082	UCHL5	USP28
27083	UCHL5	HBA1
27084	UCHL5	PSMB4
27085	UCHL5	UBE3A
27086	UCHL5	CTSD
27087	TXN	TMX1
27088	TXN	CDKN1A
27089	TXN	TRAF2
27090	TXN	PSMD14
27091	TXN	DYNLT1
27092	TXN	CD40
27093	TXN	CASP3
27094	TXN	PRDX2
27095	TXN	LGALS3
27096	TXN	EGFR
27097	TXN	PGAM1
27098	TXN	PGAM2
27099	TXN	MYD88
27100	TXN	EIF4EBP2
27101	TXN	MAP3K5
27102	TXN	VHL
27103	TXN	VIM
27104	TXN	SOD1
27105	TXN	IMPA1
27106	TXN	PRDX1
27107	TXN	CUL4B
27108	TXN	PTEN
27109	TXN	UBE2V1
27110	TXN	GPX1
27111	TXN	MLH1
27112	TXN	FST
27113	TXN	STAT3
27114	TXN	TAX1BP3
27115	TXN	ACTN4
27116	TXN	DNAJA1
27117	TXN	UBE2K
27118	TXN	NR3C1
27119	TXN	APEX1
27120	TXN	FKBP1A
27121	TXN	SFPQ
27122	TXN	TYMS
27123	RPS14	RPS19
27124	RPS14	ICAM1
27125	RPS14	CEP250
27126	RPS14	AHSA1
27127	RPS14	MAP3K1
27128	RPS14	DDB1
27129	RPS14	TNIK
27130	RPS14	SUMO3
27131	RPS14	PIAS1
27132	RPS14	FN1
27133	RPS14	U2AF2
27134	RPS14	RIPK2
27135	RPS14	VHL
27136	RPS14	PEX6
27137	RPS14	EED
27138	RPS14	MYBBP1A
27139	RPS14	TP73
27140	RPS14	NAE1
27141	RPS14	PYM1
27142	RPS14	YBX1
27143	RPS14	RPS13
27144	RPS14	TARDBP
27145	RPS14	CEP57
27146	RPS14	IGF2BP1
27147	RPS14	NOLC1
27148	RPS14	NFKB2
27149	RPS14	RPS26
27150	RPS14	RLIM
27151	RPS14	CD81
27152	RPS14	MCC
27153	RPS14	PIAS2
27154	RPS14	TRIP6
27155	RPS14	RPS3
27156	RPS14	SMYD2
27157	RPS14	TUBG1
27158	RPS14	CUL4B
27159	RPS14	HUWE1
27160	RPS14	ARHGEF4
27161	RPS14	SCYL2
27162	RPS14	RPS6
27163	RPS14	C18orf32
27164	RPS14	HNRNPM
27165	RPS14	MCM4
27166	RPS14	RPS6KB2
27167	RPS14	UBE2M
27168	RPS14	NDUFS4
27169	RPS19	POU5F1
27170	RPS19	VDAC3
27171	RPS19	DDX5
27172	RPS19	THRAP3
27173	RPS19	CD81
27174	RPS19	STT3B
27175	RPS19	DHRS2
27176	RPS19	PYM1
27177	RPS19	HUWE1
27178	RPS19	FGF2
27179	RPS19	TRAP1
27180	RPS19	HSP90AB1
27181	RPS19	POT1
27182	RPS19	RACK1
27183	RPS19	VIM
27184	RPS19	C18orf32
27185	RPS19	RPS6
27186	RPS19	NQO1
27187	RPS19	VHL
27188	RPS19	NME2
27189	RPS19	NFKB2
27190	RPS19	PPP2R1A
27191	RPS19	VCL
27192	RPS19	RPS3
27193	RPS19	FN1
27194	RPS19	GNAI2
27195	RPS19	RPS26
27196	RPS19	CEP250
27197	RPS19	RPS6KB2
27198	RPS19	ANXA1
27199	RPS19	ICAM1
27200	RPS19	YBX1
27201	RPS19	RPS13
27202	CDK7	ERCC2
27203	CDK7	MAML1
27204	CDK7	DNM1
27205	CDK7	RAB4A
27206	CDK7	TCEA1
27207	CDK7	RB1
27208	CDK7	NES
27209	CDK7	PAK1
27210	CDK7	PRKCI
27211	CDK7	ERCC5
27212	CDK7	HNRNPF
27213	CDK7	TAF7
27214	CDK7	CCNH
27215	CDK7	CALCOCO2
27216	CDK7	UBE2D1
27217	CDK7	RUVBL2
27218	CDK7	CCNB1
27219	CDK7	VIM
27220	CDK7	LMNA
27221	CDK7	MNAT1
27222	CDK7	AR
27223	CDK7	NEK6
27224	CDK7	GTF2H2
27225	CDK7	HSD17B4
27226	CDK7	JUN
27227	CDK7	RPA1
27228	CDK7	GTF2H1
27229	CDK7	FZR1
27230	CDK7	CDC37
27231	CDK7	PTPN1
27232	CDK7	KIF11
27233	CDK7	PSEN1
27234	CDK7	CCNB2
27235	CDK7	HSP90AB1
27236	CDK7	GTF2H3
27237	CDK7	RBPJ
27238	CDK7	VDR
27239	CDK7	INPP5K
27240	CDK7	CUX1
27241	CDK7	RRM2
27242	CDK7	ERCC3
27243	CDK7	DHX38
27244	CDK7	RARG
27245	CDK7	POU2F1
27246	CDK7	THRA
27247	CDK7	SMAD1
27248	CDK7	CREBBP
27249	CDK7	MCM7
27250	ERCC2	ERCC3
27251	ERCC2	GTF2F1
27252	ERCC2	ERCC5
27253	ERCC2	CCNH
27254	ERCC2	AR
27255	ERCC2	GTF2H2
27256	ERCC2	SQSTM1
27257	ERCC2	GTF2H3
27258	ERCC2	TOPBP1
27259	ERCC2	MNAT1
27260	ERCC2	GTF2H1
27261	TRIM68	NLRP1
27262	TRIM68	VEGFB
27263	TRIM68	DISC1
27264	TRIM68	HSP90B1
27265	TRIM68	NTF4
27266	TRIM68	UBE2D3
27267	TRIM68	IFI30
27268	TRIM68	VIM
27269	TRIM68	GPS2
27270	TRIM68	TFG
27271	TRIM68	AR
27272	NLRP1	NLRC4
27273	NLRP1	CSNK1E
27274	NLRP1	PYCARD
27275	NLRP1	CASP9
27276	NLRP1	SMC2
27277	NLRP1	APAF1
27278	NLRP1	CASP2
27279	NLRP1	EIF2AK2
27280	GCLM	IRF7
27281	GCLM	UROS
27282	GCLM	GCLC
27283	GCLM	GNAI2
27284	GCLM	MCC
27285	GCLM	TRPV5
27286	GCLM	EGFR
27287	GCLM	ARF6
27288	GCLM	PHLDA3
27289	GCLM	TNFRSF14
27290	IRF7	TBK1
27291	IRF7	TRIM28
27292	IRF7	FADD
27293	IRF7	AIP
27294	IRF7	UBE2B
27295	IRF7	SMAD4
27296	IRF7	SUMO2
27297	IRF7	TICAM1
27298	IRF7	SUMO3
27299	IRF7	TANK
27300	IRF7	MAVS
27301	IRF7	MYD88
27302	IRF7	P4HA1
27303	IRF7	DEAF1
27304	IRF7	KAT2B
27305	IRF7	TRAF6
27306	IRF7	SMAD3
27307	IRF7	MAFB
27308	IRF7	PIAS4
27309	IRF7	CREBBP
27310	IRF7	TRIM21
27311	IRF7	TICAM2
27312	IRF7	ARAF
27313	YWHAE	ZFP36L2
27314	YWHAE	POT1
27315	YWHAE	ABLIM1
27316	YWHAE	BRD4
27317	YWHAE	MAP3K7
27318	YWHAE	CALM2
27319	YWHAE	MAPK7
27320	YWHAE	EGFR
27321	YWHAE	CDKN1B
27322	YWHAE	TRAF2
27323	YWHAE	BEX3
27324	YWHAE	GAB2
27325	YWHAE	TGFB1
27326	YWHAE	USP9X
27327	YWHAE	FHOD1
27328	YWHAE	TRIM32
27329	YWHAE	MDM4
27330	YWHAE	FBXO4
27331	YWHAE	PTPN14
27332	YWHAE	MAP3K5
27333	YWHAE	AKT1
27334	YWHAE	MARK2
27335	YWHAE	DISC1
27336	YWHAE	HDAC4
27337	YWHAE	VIM
27338	YWHAE	FBXW11
27339	YWHAE	MAP3K1
27340	YWHAE	BCAR1
27341	YWHAE	CAPN2
27342	YWHAE	TP53BP2
27343	YWHAE	SIK2
27344	YWHAE	NOLC1
27345	YWHAE	STK11
27346	YWHAE	SIK1
27347	YWHAE	SRSF1
27348	YWHAE	LSR
27349	YWHAE	AGXT
27350	YWHAE	GSTA1
27351	YWHAE	ACD
27352	YWHAE	RICTOR
27353	YWHAE	RPS3
27354	YWHAE	MST1R
27355	YWHAE	HSF1
27356	YWHAE	CEP250
27357	YWHAE	BAG3
27358	YWHAE	HDAC9
27359	YWHAE	HNF1A
27360	YWHAE	TSC2
27361	YWHAE	SAV1
27362	YWHAE	EMD
27363	YWHAE	KIF1B
27364	YWHAE	MYH10
27365	YWHAE	CDC37
27366	YWHAE	PRPS1
27367	YWHAE	G6PD
27368	YWHAE	BAD
27369	YWHAE	KRT18
27370	YWHAE	TSC1
27371	YWHAE	TBK1
27372	YWHAE	TWF2
27373	YWHAE	CDK11B
27374	YWHAE	CCDC88A
27375	YWHAE	CDC25B
27376	YWHAE	SRSF6
27377	YWHAE	RUVBL2
27378	YWHAE	DNAJA1
27379	YWHAE	WWTR1
27380	YWHAE	ATXN1
27381	YWHAE	MACF1
27382	YWHAE	FOXO3
27383	YWHAE	MAP3K10
27384	YWHAE	KLC2
27385	YWHAE	ADRM1
27386	YWHAE	RCHY1
27387	YWHAE	LRRK2
27388	YWHAE	SHROOM2
27389	YWHAE	TAB2
27390	YWHAE	CLASP2
27391	YWHAE	UBE2R2
27392	YWHAE	MAP3K3
27393	YWHAE	USP8
27394	YWHAE	EXO1
27395	YWHAE	CENPE
27396	YWHAE	NCBP1
27397	YWHAE	PIAS2
27398	YWHAE	PFDN5
27399	YWHAE	FN1
27400	YWHAE	PRKAA1
27401	YWHAE	ARAF
27402	YWHAE	ACTA2
27403	YWHAE	HUWE1
27404	YWHAE	BRAF
27405	YWHAE	IRS1
27406	YWHAE	VCL
27407	YWHAE	CASP3
27408	YWHAE	ARRB1
27409	YWHAE	NDEL1
27410	YWHAE	HDAC7
27411	YWHAE	WWC1
27412	YWHAE	EEF1G
27413	YWHAE	CENPJ
27414	YWHAE	CEP57
27415	YWHAE	UBE3A
27416	YWHAE	HSP90AB1
27417	YWHAE	CALR
27418	YWHAE	PRKCI
27419	YWHAE	MAST2
27420	YWHAE	CLASP1
27421	YWHAE	PPP3CA
27422	YWHAE	RPGR
27423	YWHAE	CDK14
27424	YWHAE	FAN1
27425	NRF1	POGZ
27426	NRF1	VEZF1
27427	NRF1	LHX3
27428	NRF1	KLF15
27429	NRF1	TFAM
27430	NRF1	CD47
27431	NRF1	FHL2
27432	NRF1	ZNF106
27433	NRF1	CEBPB
27434	NRF1	EIF2S1
27435	NRF1	PARP1
27436	NRF1	PPARGC1A
27437	NRF1	TRAF2
27438	POGZ	MAD2L2
27439	POGZ	VAV2
27440	POGZ	FHL2
27441	POGZ	POU2F1
27442	POGZ	SRF
27443	POGZ	CHAMP1
27444	POGZ	ATXN1
27445	POGZ	SP1
27446	POGZ	ING4
27447	POGZ	VEZF1
27448	POGZ	DTX2
27449	POGZ	PFDN5
27450	POGZ	FOXQ1
27451	POGZ	SUMO2
27452	POGZ	A1CF
27453	POGZ	SP3
27454	POGZ	TSC1
27455	POGZ	EYA2
27456	POGZ	EED
27457	STAT3	RACK1
27458	STAT3	PTK2B
27459	STAT3	TRPV5
27460	STAT3	STAT6
27461	STAT3	JAK1
27462	STAT3	SMAD1
27463	STAT3	MAPKAPK2
27464	STAT3	FGFR4
27465	STAT3	FGFR3
27466	STAT3	ERBB2
27467	STAT3	SRRT
27468	STAT3	PRKCE
27469	STAT3	NLK
27470	STAT3	FOXM1
27471	STAT3	MTOR
27472	STAT3	FLT1
27473	STAT3	MAP3K7
27474	STAT3	ARFIP1
27475	STAT3	RPS6KA5
27476	STAT3	PINK1
27477	STAT3	NR3C1
27478	STAT3	CEBPB
27479	STAT3	LAMB2
27480	STAT3	TRAF6
27481	STAT3	RB1
27482	STAT3	OPRM1
27483	STAT3	IRF1
27484	STAT3	IL6R
27485	STAT3	HSP90AB1
27486	STAT3	HNRNPM
27487	STAT3	TIRAP
27488	STAT3	FGFR2
27489	STAT3	JAK3
27490	STAT3	JUN
27491	STAT3	PIK3R3
27492	STAT3	TBC1D15
27493	STAT3	IL1RAP
27494	STAT3	SETD7
27495	STAT3	STAT5B
27496	STAT3	SYK
27497	STAT3	GHR
27498	STAT3	AR
27499	STAT3	KPNA6
27500	STAT3	HESX1
27501	STAT3	CITED2
27502	STAT3	STAT5A
27503	STAT3	FYN
27504	STAT3	EIF2AK2
27505	STAT3	BRD4
27506	STAT3	ELP2
27507	STAT3	HNF1A
27508	STAT3	PRDX2
27509	STAT3	FER
27510	STAT3	KRT1
27511	STAT3	SRI
27512	STAT3	PTPN1
27513	STAT3	ATF3
27514	STAT3	APEX1
27515	STAT3	PTPN11
27516	STAT3	PRKCD
27517	STAT3	PTPN2
27518	STAT3	HDAC3
27519	STAT3	MSH2
27520	STAT3	ABL2
27521	STAT3	RET
27522	STAT3	RP2
27523	STAT3	MAPK1
27524	STAT3	HIF1A
27525	STAT3	PIAS3
27526	STAT3	CREBBP
27527	STAT3	CDKN1A
27528	STAT3	ZFPM2
27529	STAT3	NDUFA13
27530	STAT3	IL6ST
27531	STAT3	TRIM28
27532	STAT3	MAPK3
27533	STAT3	PML
27534	STAT3	CRYAB
27535	STAT3	HCK
27536	STAT3	KLF15
27537	STAT3	FGR
27538	STAT3	PIK3R2
27539	STAT3	EGFR
27540	STAT3	YES1
27541	STAT3	IL10
27542	STAT3	SEC31A
27543	STAT3	HES1
27544	STAT3	PIM1
27545	STAT3	TBCD
27546	STAT3	USP22
27547	STAT3	FGFR1
27548	STAT3	CTR9
27549	STAT3	NFKB2
27550	STAT3	SP1
27551	STAT3	DAXX
27552	STAT3	HUWE1
27553	STAT3	FHL2
27554	BHMT	BBS4
27555	BHMT	LAMTOR3
27556	BHMT	ALDH9A1
27557	BHMT	LAMTOR5
27558	BHMT	BBS1
27559	PRDX1	ACOX1
27560	PRDX1	HAGH
27561	PRDX1	CFL1
27562	PRDX1	MYD88
27563	PRDX1	PRDX6
27564	PRDX1	CUL4B
27565	PRDX1	USP5
27566	PRDX1	RPS6KB2
27567	PRDX1	SUZ12
27568	PRDX1	FSCN1
27569	PRDX1	ACADM
27570	PRDX1	UBE2H
27571	PRDX1	CCNB1
27572	PRDX1	AGO4
27573	PRDX1	MSH6
27574	PRDX1	PRDX2
27575	PRDX1	PPP2R1A
27576	PRDX1	EGFR
27577	PRDX1	UBE2M
27578	PRDX1	ADH5
27579	PRDX1	FERMT3
27580	PRDX1	SOD1
27581	PRDX1	TIPIN
27582	PRDX1	SOD2
27583	PRDX1	HSD17B4
27584	PRDX1	RNH1
27585	PRDX1	ADRM1
27586	PRDX1	PTEN
27587	PRDX1	DAB2
27588	PRDX1	TRIM4
27589	PRDX1	CAT
27590	PRDX1	CDC42
27591	PRDX1	FN1
27592	PRDX1	BAX
27593	PRDX1	VHL
27594	PRDX1	PRDX3
27595	PRDX1	UBE3A
27596	PRDX1	AR
27597	PRDX1	RPA1
27598	PRDX1	IQCB1
27599	PRDX1	SKI
27600	PRDX1	TERF1
27601	PRDX1	RAD23A
27602	EEF1G	EEF1D
27603	EEF1G	ABCC9
27604	EEF1G	SRSF9
27605	EEF1G	ARIH2
27606	EEF1G	PTPN4
27607	EEF1G	MLH1
27608	EEF1G	ZNF24
27609	EEF1G	ERBB2
27610	EEF1G	TUBB3
27611	EEF1G	NCK2
27612	EEF1G	CDC42
27613	EEF1G	RPS6KB2
27614	EEF1G	FN1
27615	EEF1G	SUMO2
27616	EEF1G	HMOX2
27617	EEF1G	PLOD3
27618	EEF1G	PABPC1
27619	EEF1G	DRD3
27620	EEF1G	EXOSC9
27621	EEF1G	TARDBP
27622	EEF1G	AGO4
27623	EEF1G	PTPRS
27624	EEF1G	EED
27625	EEF1G	AKT1
27626	EEF1G	ATL3
27627	EEF1G	EGFR
27628	EEF1G	TRAP1
27629	EEF1G	MVD
27630	EEF1G	NDRG1
27631	EEF1G	EFNA1
27632	TRIM11	UBE2D1
27633	TRIM11	UBE2N
27634	TRIM11	TRIM10
27635	TRIM11	PCBP4
27636	TRIM11	MCL1
27637	TRIM11	DCTN2
27638	TRIM11	UBE2D3
27639	TRIM11	TRIM35
27640	ACIN1	TRMT112
27641	ACIN1	HDAC11
27642	ACIN1	THOC7
27643	ACIN1	SUZ12
27644	ACIN1	PYM1
27645	ACIN1	CSGALNACT1
27646	ACIN1	SRSF9
27647	ACIN1	THRAP3
27648	ACIN1	EVPL
27649	ACIN1	NCBP1
27650	ACIN1	SLU7
27651	ACIN1	RCC1
27652	ACIN1	THOC1
27653	ACIN1	AKT1
27654	ACIN1	EED
27655	ACIN1	CLK2
27656	ACIN1	PRPF31
27657	ACIN1	ATP7A
27658	ACIN1	SRRT
27659	ACIN1	PRPF6
27660	ACIN1	CPSF6
27661	ACIN1	SART1
27662	ACIN1	SF3A1
27663	ACIN1	THOC5
27664	ACIN1	DDX5
27665	ACIN1	RBM15
27666	ACIN1	PPIL2
27667	ACIN1	SF1
27668	ACIN1	SRSF6
27669	ACIN1	RHOT2
27670	ACIN1	CASP3
27671	ACIN1	U2AF2
27672	ACIN1	NCBP2
27673	ACIN1	SNIP1
27674	ACIN1	SNRNP200
27675	ACIN1	PABPC1
27676	ACIN1	SMC1A
27677	ACIN1	XAB2
27678	ACIN1	RPS13
27679	ACIN1	SRSF1
27680	ACIN1	SON
27681	ACIN1	FUT8
27682	ACIN1	LGMN
27683	ACIN1	SNRNP70
27684	ACIN1	DHX38
27685	ACIN1	THOC3
27686	ACIN1	RBM25
27687	ACIN1	PRPF19
27688	ACIN1	SAFB
27689	ACIN1	THOC2
27690	ACIN1	RRS1
27691	ACIN1	DDX39B
27692	ING3	SKP2
27693	ING3	NR1H3
27694	ING3	EP400
27695	ING3	RUVBL2
27696	ING3	JADE2
27697	ING3	JADE3
27698	ING3	KAT7
27699	ING3	NKAP
27700	ING3	TRIM54
27701	ING3	TRRAP
27702	ING3	EPC1
27703	ING3	VPS72
27704	ING3	BAZ1B
27705	ING3	YEATS4
27706	ING3	BRD8
27707	ING3	DMAP1
27708	ING3	NR1H2
27709	ING3	RSRC1
27710	BRMS1	TAF1
27711	BRMS1	HDAC3
27712	BRMS1	SIN3B
27713	BRMS1	UBE2D1
27714	BRMS1	HSPA4
27715	BRMS1	HDAC4
27716	BRMS1	SNX6
27717	BRMS1	SAP130
27718	BRMS1	RBBP4
27719	BRMS1	SNAI1
27720	BRMS1	PRPS1
27721	BRMS1	CREBBP
27722	EPOR	INPP5D
27723	EPOR	MST1R
27724	EPOR	STAT5A
27725	EPOR	CRKL
27726	EPOR	STAT5B
27727	EPOR	MAPK1
27728	EPOR	GAB2
27729	EPOR	PTPN11
27730	EPOR	PTPN1
27731	EPOR	PTPRG
27732	EPOR	SYK
27733	EPOR	MAPK3
27734	EPOR	SOCS2
27735	EPOR	CISH
27736	EPOR	PTPRO
27737	EPOR	SP1
27738	EPOR	EPO
27739	EPOR	PTPRB
27740	EPOR	RACK1
27741	INPP5D	XIAP
27742	INPP5D	SYK
27743	INPP5D	JAK3
27744	INPP5D	FGR
27745	INPP5D	ITPKB
27746	INPP5D	GAB2
27747	INPP5D	CRKL
27748	INPP5D	PLCE1
27749	INPP5D	HCK
27750	INPP5D	JAK1
27751	INPP5D	NCK1
27752	INPP5D	PRKCD
27753	INPP5D	PTPN11
27754	INPP5D	PLCB1
27755	INPP5D	DAB2
27756	INPP5D	ARAP1
27757	TCEA1	GTF2F1
27758	TCEA1	PGD
27759	TCEA1	CHORDC1
27760	TCEA1	KLHL20
27761	TCEA1	CDC73
27762	TCEA1	RBM25
27763	TCEA1	SNRNP200
27764	TCEA1	EED
27765	TCEA1	GTF2H1
27766	TCEA1	PAF1
27767	TCEA1	NFATC2IP
27768	TCEA1	LEO1
27769	TCEA1	DDX5
27770	TCEA1	U2AF2
27771	TCEA1	NAPRT
27772	TCEA1	SF3A1
27773	TCEA1	CTR9
27774	TCEA1	NFKBIA
27775	GTF2F1	KLF5
27776	GTF2F1	FOS
27777	GTF2F1	KPNA2
27778	GTF2F1	RARG
27779	GTF2F1	KAT2B
27780	GTF2F1	PARP1
27781	GTF2F1	PRPS1
27782	GTF2F1	SF3A1
27783	GTF2F1	TAF1
27784	GTF2F1	GTF2H1
27785	GTF2F1	CREBBP
27786	GTF2F1	GTF2H3
27787	GTF2F1	PSMC2
27788	GTF2F1	SMARCB1
27789	GTF2F1	GTF2H2
27790	GTF2F1	ARNT
27791	GTF2F1	SRSF9
27792	GTF2F1	AHR
27793	GTF2F1	SMARCD3
27794	GTF2F1	EEF1D
27795	GTF2F1	PSAP
27796	GTF2F1	CTDSP1
27797	GTF2F1	JUN
27798	GTF2F1	PSMC3
27799	GTF2F1	AR
27800	GTF2F1	SMARCC1
27801	GTF2F1	ERCC3
27802	GTF2F1	SRF
27803	GTF2F1	CDC73
27804	GTF2F1	THOC5
27805	CXXC1	WDR82
27806	CXXC1	ASH2L
27807	CXXC1	PSMC3
27808	CXXC1	KMT2D
27809	CXXC1	KMT2A
27810	CXXC1	RBBP5
27811	CXXC1	WDR5
27812	CXXC1	PRPS1
27813	WDR82	WDR5
27814	WDR82	KMT2B
27815	WDR82	RBBP5
27816	WDR82	BIRC3
27817	WDR82	RPA1
27818	WDR82	KMT2C
27819	WDR82	CUL4B
27820	WDR82	HUWE1
27821	WDR82	HSPA4
27822	WDR82	ASH2L
27823	WDR82	CCT5
27824	WDR82	KMT2D
27825	WDR82	UCHL1
27826	WDR82	GOT1
27827	WDR82	PPP1CB
27828	WDR82	CCNY
27829	MYD88	SMAD3
27830	MYD88	CISH
27831	MYD88	TLR5
27832	MYD88	SMAD6
27833	MYD88	SYK
27834	MYD88	TIRAP
27835	MYD88	TLR9
27836	MYD88	HIPK1
27837	MYD88	FADD
27838	MYD88	IRAK4
27839	MYD88	IRAK2
27840	MYD88	IRAK3
27841	MYD88	MAP3K7
27842	MYD88	TRAF6
27843	MYD88	PFKL
27844	MYD88	MBIP
27845	MYD88	IL1RAP
27846	MYD88	TRAF3
27847	MYD88	IL1RL1
27848	MYD88	SQSTM1
27849	MYD88	IKBKB
27850	FERMT3	SNIP1
27851	FERMT3	SNRNP200
27852	FERMT3	RBBP5
27853	FERMT3	EXOSC10
27854	FERMT3	STXBP1
27855	FERMT3	NCBP1
27856	FERMT3	FN1
27857	FERMT3	TINF2
27858	FERMT3	ALKBH2
27859	SNIP1	DVL3
27860	SNIP1	DVL2
27861	SNIP1	THRAP3
27862	SNIP1	TGFB1
27863	SNIP1	FAF1
27864	SNIP1	PIAS2
27865	SNIP1	SMAD1
27866	SNIP1	SRSF1
27867	SNIP1	SMAD4
27868	SNIP1	PIAS1
27869	SNIP1	DROSHA
27870	SNIP1	NCBP1
27871	SNIP1	HIPK1
27872	SNIP1	HIPK3
27873	SNIP1	SRRT
27874	SNIP1	CLK2
27875	SNIP1	STK3
27876	SNIP1	CREBBP
27877	SNIP1	TRA2A
27878	SNIP1	PIAS4
27879	SNIP1	SON
27880	SNIP1	NKAP
27881	SNIP1	SP100
27882	SNIP1	TOPORS
27883	SNIP1	CLK3
27884	SNIP1	SRSF6
27885	SNIP1	SRSF9
27886	MAPK3	SLC9A1
27887	MAPK3	AKR1C1
27888	MAPK3	SP1
27889	MAPK3	PTPRE
